origin,destination,lng_lat_distance,baidu_map_distance,duration,toll
景德镇,运城,863.6976466,0.0,49031,493
景德镇,西安,955.2005256,0.0,48881,533
景德镇,安康,864.3906125,0.0,42944,554
景德镇,宝鸡,1101.242481,0.0,55436,633
景德镇,汉中,1052.6511369999996,0.0,50858,689
景德镇,商洛,855.0271098,0.0,44542,460
景德镇,铜川,994.2367947,0.0,51091,564
景德镇,渭南,929.4038809,0.0,48562,560
景德镇,咸阳,978.2430529,0.0,50500,555
景德镇,延安,1083.49849,0.0,60109,687
景德镇,榆林,1212.327465,0.0,68800,763
景德镇,成都,1273.308532,0.0,67877,789
景德镇,阿坝州,1460.858225,0.0,113852,1010
景德镇,巴中,1038.88252,0.0,54430,724
景德镇,达州,955.4754488,0.0,49546,658
景德镇,德阳,1245.723155,0.0,67369,841
景德镇,甘孜州,1473.038806,0.0,78033,1010
景德镇,广安,1026.115485,0.0,55964,692
景德镇,广元,1140.128393,0.0,60300,784
景德镇,乐山,1301.091552,0.0,71699,824
景德镇,凉山州,1466.354784,0.0,85800,1130
景德镇,泸州,1142.598557,0.0,63045,770
景德镇,南充,1080.163234,0.0,58843,716
景德镇,眉山,1292.655743,0.0,69189,883
景德镇,绵阳,1222.359407,0.0,67314,820
景德镇,内江,1174.134849,0.0,66335,747
景德镇,攀枝花,1549.228413,0.0,88502,1246
景德镇,遂宁,1129.308459,0.0,59464,745
景德镇,雅安,1372.841593,0.0,72306,925
景德镇,宜宾,1222.662802,0.0,67080,831
景德镇,资阳,1216.255082,0.0,66004,808
景德镇,自贡,1203.86433,0.0,67324,761
景德镇,拉萨,2521.676114,0.0,200892,1010
景德镇,阿里地区,3470.682228,0.0,268535,1010
景德镇,昌都地区,1932.060781,0.0,140319,1010
景德镇,林芝地区,2209.671468,0.0,184319,1010
景德镇,那曲地区,2418.895883,0.0,170047,1107
景德镇,日喀则地区,2740.404594,0.0,216496,1010
景德镇,山南地区,2465.181995,0.0,206591,1010
景德镇,乌鲁木齐,3078.175492000001,0.0,149494,1384
景德镇,阿拉尔,3479.323552000001,0.0,183662,1554
景德镇,阿克苏地区,3574.602898,0.0,180587,1571
景德镇,阿勒泰地区,3229.908054,0.0,166628,1542
景德镇,巴音郭楞,3114.285134,0.0,159891,1445
景德镇,博尔塔拉州,3531.369596,0.0,172852,1574
景德镇,昌吉州,3105.079664,0.0,152212,1394
景德镇,哈密地区,2594.148713,0.0,124199,1211
景德镇,和田地区,3552.967532,0.0,207476,1773
景德镇,喀什地区,3912.520459,0.0,197059,1697
景德镇,克拉玛依,3347.55901,0.0,168036,1536
景德镇,克孜勒苏州,3902.415165,0.0,194820,1688
景德镇,石河子,3210.582658,0.0,157007,1441
景德镇,塔城地区,3531.6298799999995,0.0,175958,1620
景德镇,图木舒克,3643.551371,0.0,188397,1618
景德镇,吐鲁番地区,2920.289172,0.0,141230,1344
景德镇,五家渠,3100.397908,0.0,156098,1388
景德镇,伊犁州,3558.175163000001,0.0,180830,1648
景德镇,昆明,1508.065543,0.0,75923,1107
景德镇,保山,1840.445245,0.0,97256,1355
景德镇,楚雄州,1618.999898,0.0,83399,1177
景德镇,大理州,1723.9640949999994,0.0,90931,1262
景德镇,德宏州,1921.810784,0.0,103552,1447
景德镇,迪庆州,1714.508473,0.0,105809,1366
景德镇,红河州,1525.787106,0.0,81458,1170
景德镇,丽江,1685.5230399999994,0.0,97462,1386
景德镇,临沧,1802.935099,0.0,104957,1231
景德镇,怒江州,1846.300128,0.0,104444,1333
景德镇,普洱,1773.38893,0.0,93088,1324
景德镇,曲靖,1388.883017,0.0,70362,1034
景德镇,昭通,1336.3251369999996,0.0,65896,996
景德镇,文山,1460.966558,0.0,78320,825
景德镇,西双版纳,1830.937669,0.0,98265,1394
景德镇,玉溪,1553.054856,0.0,78807,1146
景德镇,杭州,311.7259066000001,0.0,19191,161
景德镇,湖州,333.87568789999995,0.0,20191,190
景德镇,嘉兴,381.2987407,0.0,21517,201
景德镇,金华,240.6610934,0.0,13289,146
景德镇,丽水,283.5167133,0.0,17305,184
景德镇,宁波,430.0536316000001,0.0,23030,243
景德镇,衢州,168.7380947,0.0,9441,97
景德镇,绍兴,338.5367302,0.0,20094,195
景德镇,台州,420.211155,0.0,22129,244
景德镇,温州,371.6472963,0.0,21922,263
景德镇,舟山,488.8172704,0.0,25610,284
九江,萍乡,311.9051,0.0,17165,167
九江,上饶,236.4827361,0.0,14646,159
九江,新余,234.8595897,0.0,12640,113
九江,宜春,263.6352163,0.0,14919,138
九江,鹰潭,193.0061102,0.0,11806,126
九江,长春,1780.5359600000006,0.0,84585,932
九江,白城,1868.167073,0.0,88474,916
九江,白山,1652.252383,0.0,87123,955
九江,吉林市,1831.902107,0.0,87469,980
九江,辽源,1680.2377620000002,0.0,81068,904
九江,四平,1673.656918,0.0,79751,889
九江,松原,1882.622028,0.0,87717,983
九江,通化,1608.885419,0.0,84222,933
九江,延边,1896.269418,0.0,97467,1036
九江,沈阳,1502.431252,0.0,73631,802
九江,鞍山,1418.045177,0.0,73580,815
九江,本溪,1470.141263,0.0,75283,822
九江,朝阳,1378.784907,0.0,69507,764
九江,大连,1148.23614,0.0,78621,871
九江,丹东,1384.820944,0.0,79374,874
九江,抚顺,1529.402593,0.0,75225,827
九江,阜新,1460.410631,0.0,70926,781
九江,葫芦岛,1303.700316,0.0,64013,706
九江,锦州,1352.715623,0.0,66415,708
九江,辽阳,1439.774873,0.0,72498,797
九江,盘锦,1384.710757,0.0,68916,750
九江,铁岭,1567.159117,0.0,76379,836
九江,营口,1343.348601,0.0,71747,773
九江,呼和浩特,1297.497223,0.0,73486,695
九江,阿拉善盟,1387.249148,0.0,74421,873
九江,包头,1338.175859,0.0,78535,762
九江,巴彦淖尔,1454.574109,0.0,82242,962
九江,赤峰,1424.520127,0.0,68828,733
九江,鄂尔多斯,1250.190885,0.0,73602,762
九江,呼伦贝尔,2191.977415,0.0,116769,1292
九江,通辽,1645.396126,0.0,79906,875
九江,乌海,1389.00581,0.0,76646,910
九江,乌兰察布,1284.994391,0.0,68892,680
九江,锡林郭勒盟,1582.972264,0.0,73404,784
九江,兴安盟,1896.077741,0.0,92075,954
九江,银川,1329.000782,0.0,72115,860
九江,固原,1146.584739,0.0,62001,628
九江,石嘴山,1359.636784,0.0,72382,877
九江,吴忠,1289.841675,0.0,70776,704
九江,中卫,1323.842009,0.0,70717,691
九江,西宁,1531.081296,0.0,82539,889
九江,果洛州,1577.147714,0.0,106301,1034
九江,海东地区,1499.580574,0.0,80727,879
九江,海北州,1617.853377,0.0,87718,889
九江,海南州,1608.035183,0.0,89456,889
九江,海西州,1924.519254,0.0,101883,889
九江,黄南州,1460.354353,0.0,83329,847
九江,玉树州,1838.739594,0.0,118761,1072
九江,济南,780.9765075,0.0,38046,370
九江,滨州,874.7659881000003,0.0,42269,370
九江,东营,897.1355641000001,0.0,45825,418
九江,德州,862.2806082999997,0.0,39106,423
九江,菏泽,619.0709642999999,0.0,29158,290
九江,济宁,635.074213,0.0,32867,327
九江,莱芜,741.9685129,0.0,40956,305
九江,聊城,749.8701039,0.0,33950,370
九江,临沂,635.1322365,0.0,34218,312
九江,青岛,820.2267659,0.0,41188,354
九江,日照,714.6703238,0.0,35848,282
九江,泰安,727.2030867000003,0.0,36982,287
九江,威海,1036.126161,0.0,50523,433
九江,潍坊,831.8728906,0.0,42403,345
九江,烟台,999.2479176,0.0,47801,404
九江,枣庄,579.0651051,0.0,29299,277
九江,淄博,811.5953411,0.0,39684,333
九江,太原,963.6640152,0.0,51029,525
九江,长治,769.9543702000003,0.0,41253,453
九江,大同,1183.024533,0.0,64777,633
九江,晋城,707.2052364,0.0,38166,424
九江,晋中,937.4174299,0.0,50826,523
九江,临汾,823.2926908,0.0,44456,516
九江,吕梁,978.4274984,0.0,55929,571
九江,朔州,1118.010277,0.0,61137,611
九江,忻州,1018.555831,0.0,54683,560
九江,阳泉,934.5830711,0.0,46962,490
九江,运城,755.3597133,0.0,43289,424
九江,西安,836.2799881,0.0,43290,464
九江,安康,741.1872179999997,0.0,37378,486
九江,宝鸡,979.8999175,0.0,50246,564
九江,汉中,929.0314857,0.0,46480,621
九江,商洛,736.7577312999997,0.0,38469,392
九江,铜川,877.7574261,0.0,46231,495
九江,渭南,812.6099612,0.0,42913,491
九江,咸阳,859.0777626,0.0,45537,486
九江,延安,976.1685804,0.0,55436,618
九江,榆林,1113.335098,0.0,66342,692
九江,成都,1152.395772,0.0,62563,721
九江,阿坝州,1337.940013,0.0,109449,942
九江,巴中,915.231062,0.0,48752,656
九江,达州,832.5841889999997,0.0,45364,589
九江,德阳,1123.728106,0.0,63477,772
九江,甘孜州,1353.828514,0.0,74236,942
九江,广安,905.4509197999996,0.0,52247,624
九江,广元,1016.238824,0.0,54467,716
九江,乐山,1183.44773,0.0,67422,760
九江,凉山州,1354.784474,0.0,82460,1061
九江,泸州,1028.399392,0.0,59349,702
九江,南充,958.6108425,0.0,55034,647
九江,眉山,1173.494897,0.0,65415,815
九江,绵阳,1099.615207,0.0,63569,751
九江,内江,1056.689139,0.0,62652,678
九江,攀枝花,1442.9337890000006,0.0,84520,1174
九江,遂宁,1008.533196,0.0,53825,676
九江,雅安,1253.838888,0.0,68529,856
九江,宜宾,1108.667145,0.0,63410,763
九江,资阳,1096.869809,0.0,61994,740
九江,自贡,1087.334537,0.0,60346,692
九江,拉萨,2402.071325,0.0,195486,942
九江,阿里地区,3349.128264,0.0,263685,942
九江,昌都地区,1810.61738,0.0,135807,942
九江,林芝地区,2090.506708,0.0,178521,942
九江,那曲地区,2296.997866,0.0,164927,1039
九江,日喀则地区,2621.040071,0.0,211177,942
九江,山南地区,2346.360624,0.0,201352,942
九江,乌鲁木齐,2960.238593,0.0,143747,1316
九江,阿拉尔,3356.855874000001,0.0,177577,1486
九江,阿克苏地区,3452.413206,0.0,175275,1503
九江,阿勒泰地区,3118.505403,0.0,161162,1473
九江,巴音郭楞,2993.462612000001,0.0,154012,1376
九江,博尔塔拉州,3412.986115,0.0,167490,1505
九江,昌吉州,2987.261692,0.0,146576,1326
九江,哈密地区,2477.817996,0.0,119532,1143
九江,和田地区,3429.092910000001,0.0,202078,1705
九江,喀什地区,3789.219374,0.0,191136,1629
九江,克拉玛依,3230.963037,0.0,162229,1467
九江,克孜勒苏州,3779.230002,0.0,189594,1619
九江,石河子,3092.690741,0.0,150893,1372
九江,塔城地区,3415.917206,0.0,170795,1551
九江,图木舒克,3520.537708,0.0,182781,1549
九江,吐鲁番地区,2801.814609,0.0,135718,1275
九江,五家渠,2983.191025,0.0,150581,1320
九江,伊犁州,3438.512919,0.0,175264,1580
九江,昆明,1411.16695,0.0,71737,1035
九江,保山,1737.2898690000006,0.0,93714,1283
九江,楚雄州,1519.71019,0.0,79193,1105
九江,大理州,1620.199248,0.0,86780,1190
九江,德宏州,1820.58905,0.0,99990,1375
九江,迪庆州,1601.566231,0.0,101848,1294
九江,红河州,1440.24013,0.0,77249,1098
九江,丽江,1576.466634,0.0,93349,1314
九江,临沧,1706.581941,0.0,100587,1159
九江,怒江州,1739.84187,0.0,99364,1261
九江,普洱,1684.199337,0.0,89454,1252
九江,曲靖,1291.596123,0.0,65504,962
九江,昭通,1228.688257,0.0,61098,924
九江,文山,1377.544209,0.0,76992,817
九江,西双版纳,1745.0824280000006,0.0,94562,1322
九江,玉溪,1459.494913,0.0,74753,1074
九江,杭州,411.2138597,0.0,25346,235
九江,湖州,418.0090962,0.0,22341,249
九江,嘉兴,472.5615132,0.0,25451,278
九江,金华,360.7882493,0.0,19374,216
九江,丽水,407.2981714,0.0,23372,254
九江,宁波,539.1913417000002,0.0,29968,310
九江,衢州,291.7109406,0.0,15139,168
九江,绍兴,444.4579819,0.0,27612,262
九江,台州,541.4661077999998,0.0,28256,315
九江,温州,495.586783,0.0,28109,333
九江,舟山,596.5227907999998,0.0,32467,351
萍乡,上饶,412.5191358,0.0,18208,201
萍乡,新余,109.040469,0.0,6014,52
萍乡,宜春,56.546551,0.0,4376,24
萍乡,鹰潭,319.3859012000001,0.0,14349,157
萍乡,长春,2079.997025,0.0,98004,1081
萍乡,白城,2153.107013,0.0,100892,1066
萍乡,白山,1959.437222,0.0,100266,1105
萍乡,吉林市,2134.935839,0.0,100692,1129
萍乡,辽源,1981.787511,0.0,94257,1053
萍乡,四平,1972.070212,0.0,92915,1039
萍乡,松原,2177.062378,0.0,100047,1132
萍乡,通化,1915.511479,0.0,96915,1068
萍乡,延边,2206.21812,0.0,110832,1185
萍乡,沈阳,1801.3436739999993,0.0,87748,966
萍乡,鞍山,1717.4141539999994,0.0,87415,964
萍乡,本溪,1771.797713,0.0,88484,972
萍乡,朝阳,1662.8485460000006,0.0,83697,896
萍乡,大连,1448.660039,0.0,91545,1021
萍乡,丹东,1691.4946329999998,0.0,92652,1023
萍乡,抚顺,1829.964092,0.0,88565,977
萍乡,阜新,1750.334966,0.0,83353,915
萍乡,葫芦岛,1593.357116,0.0,76657,840
萍乡,锦州,1642.744211,0.0,79156,858
萍乡,辽阳,1739.321523,0.0,85825,946
萍乡,盘锦,1679.762553,0.0,82045,899
萍乡,铁岭,1866.19378,0.0,89274,985
萍乡,营口,1640.789613,0.0,84245,923
萍乡,呼和浩特,1481.91105,0.0,79352,749
萍乡,阿拉善盟,1459.00934,0.0,79365,1003
萍乡,包头,1493.994071,0.0,83731,815
萍乡,巴彦淖尔,1575.925882,0.0,87205,1092
萍乡,赤峰,1695.1100219999994,0.0,81617,859
萍乡,鄂尔多斯,1401.586246,0.0,77502,816
萍乡,呼伦贝尔,2452.961427,0.0,129634,1441
萍乡,通辽,1933.325721,0.0,92651,982
萍乡,乌海,1489.180927,0.0,81418,1040
萍乡,乌兰察布,1491.333374,0.0,74861,732
萍乡,锡林郭勒盟,1824.867716,0.0,80819,875
萍乡,兴安盟,2175.948256,0.0,104465,1104
萍乡,银川,1402.9837699999994,0.0,76283,989
萍乡,固原,1175.4468539999998,0.0,65731,757
萍乡,石嘴山,1444.03338,0.0,77194,1007
萍乡,吴忠,1355.567665,0.0,75101,834
萍乡,中卫,1366.150386,0.0,74392,821
萍乡,西宁,1515.230035,0.0,86406,1019
萍乡,果洛州,1504.816836,0.0,110002,1164
萍乡,海东地区,1484.46074,0.0,84623,1009
萍乡,海北州,1599.774709,0.0,92276,1019
萍乡,海南州,1574.896022,0.0,93297,1019
萍乡,海西州,1887.050396,0.0,106744,1019
萍乡,黄南州,1424.070593,0.0,86698,976
萍乡,玉树州,1722.984722,0.0,123182,1202
萍乡,济南,1049.750327,0.0,49383,519
萍乡,滨州,1153.133473,0.0,54999,572
萍乡,东营,1181.962722,0.0,58301,624
萍乡,德州,1117.43043,0.0,51754,573
萍乡,菏泽,862.0882956,0.0,41622,437
萍乡,济宁,902.2965444,0.0,44681,456
萍乡,莱芜,1022.383936,0.0,51631,537
萍乡,聊城,1001.646331,0.0,46554,520
萍乡,临沂,930.3243124,0.0,48946,497
萍乡,青岛,1125.58182,0.0,57386,538
萍乡,日照,1017.999344,0.0,51942,466
萍乡,泰安,999.160672,0.0,49103,517
萍乡,威海,1343.431419,0.0,67574,617
萍乡,潍坊,1125.818978,0.0,59088,529
萍乡,烟台,1303.506294,0.0,64662,588
萍乡,枣庄,861.6389603,0.0,44115,462
萍乡,淄博,1093.876357,0.0,55323,567
萍乡,太原,1147.627654,0.0,56660,579
萍乡,长治,955.6790674,0.0,48219,507
萍乡,大同,1389.609149,0.0,70409,687
萍乡,晋城,880.0363273,0.0,43191,530
萍乡,晋中,1124.080607,0.0,56543,577
萍乡,临汾,966.9128305,0.0,49950,573
萍乡,吕梁,1129.654448,0.0,61515,625
萍乡,朔州,1308.466233,0.0,67193,665
萍乡,忻州,1209.232714,0.0,61105,614
萍乡,阳泉,1139.119884,0.0,54890,590
萍乡,运城,867.078976,0.0,47636,554
萍乡,西安,874.6044856000003,0.0,47608,594
萍乡,安康,730.0078218,0.0,39723,573
萍乡,宝鸡,983.1867977,0.0,54143,694
萍乡,汉中,891.4313166000003,0.0,48929,708
萍乡,商洛,788.9068772,0.0,42934,522
萍乡,铜川,933.1242101,0.0,49851,625
萍乡,渭南,870.2162536000003,0.0,46943,621
萍乡,咸阳,893.518947,0.0,49318,616
萍乡,延安,1078.812395,0.0,59463,748
萍乡,榆林,1244.807041,0.0,71829,746
萍乡,成都,1009.810276,0.0,59747,727
萍乡,阿坝州,1219.193607,0.0,105210,871
萍乡,巴中,831.9916440000003,0.0,48219,685
萍乡,达州,734.0701012999997,0.0,44818,618
萍乡,德阳,995.8105089,0.0,61339,692
萍乡,甘孜州,1189.550973,0.0,68596,871
萍乡,广安,769.8925230000001,0.0,48489,678
萍乡,广元,940.7792509,0.0,53727,767
萍乡,乐山,1010.350656,0.0,58119,708
萍乡,凉山州,1142.574602,0.0,77043,990
萍乡,泸州,836.7075292999997,0.0,49591,643
萍乡,南充,831.2219974,0.0,51265,702
萍乡,眉山,1012.930094,0.0,60430,761
萍乡,绵阳,984.7284844,0.0,59667,806
萍乡,内江,885.6598205,0.0,53733,631
萍乡,攀枝花,1207.847498,0.0,76637,890
萍乡,遂宁,869.470704,0.0,54586,628
萍乡,雅安,1089.902843,0.0,63971,803
萍乡,宜宾,913.6341052,0.0,53595,704
萍乡,资阳,940.5572063,0.0,57476,686
萍乡,自贡,908.7878441,0.0,54696,645
萍乡,拉萨,2230.019523,0.0,188064,871
萍乡,阿里地区,3191.958343,0.0,255722,871
萍乡,昌都地区,1661.759444,0.0,129763,871
萍乡,林芝地区,1916.875733,0.0,172011,871
萍乡,那曲地区,2149.261599,0.0,169977,1168
萍乡,日喀则地区,2445.833406,0.0,203908,871
萍乡,山南地区,2168.306102,0.0,193955,871
萍乡,乌鲁木齐,2960.826893,0.0,148388,1445
萍乡,阿拉尔,3305.061929,0.0,181888,1616
萍乡,阿克苏地区,3404.549618,0.0,179306,1632
萍乡,阿勒泰地区,3162.499187,0.0,165103,1603
萍乡,巴音郭楞,2965.982602,0.0,158116,1506
萍乡,博尔塔拉州,3407.141562,0.0,170485,1635
萍乡,昌吉州,2988.655631,0.0,150576,1456
萍乡,哈密地区,2494.809361,0.0,122768,1273
萍乡,和田地区,3339.067812,0.0,206148,1834
萍乡,喀什地区,3719.066132,0.0,195737,1759
萍乡,克拉玛依,3240.469319000001,0.0,166509,1597
萍乡,克孜勒苏州,3711.862444,0.0,194146,1749
萍乡,石河子,3092.802637,0.0,156436,1502
萍乡,塔城地区,3430.864425,0.0,175110,1681
萍乡,图木舒克,3457.958832000001,0.0,187568,1679
萍乡,吐鲁番地区,2798.934457,0.0,139668,1405
萍乡,五家渠,2989.527617,0.0,154586,1450
萍乡,伊犁州,3420.801118,0.0,180118,1710
萍乡,昆明,1148.1278,0.0,63030,752
萍乡,保山,1489.818908,0.0,85861,999
萍乡,楚雄州,1262.26271,0.0,70880,821
萍乡,大理州,1375.2480460000006,0.0,78825,906
萍乡,德宏州,1567.09921,0.0,92211,1091
萍乡,迪庆州,1393.215585,0.0,94165,1010
萍乡,红河州,1154.34982,0.0,65302,714
萍乡,丽江,1350.82366,0.0,85296,1031
萍乡,临沧,1441.0219550000006,0.0,92877,875
萍乡,怒江州,1503.213594,0.0,91897,977
萍乡,普洱,1404.019447,0.0,82581,969
萍乡,曲靖,1030.246361,0.0,56792,678
萍乡,昭通,1001.098305,0.0,54422,698
萍乡,文山,1088.495081,0.0,61992,634
萍乡,西双版纳,1459.248388,0.0,87778,1038
萍乡,玉溪,1188.50673,0.0,66040,791
萍乡,杭州,684.5228789,0.0,32881,330
萍乡,湖州,708.0497326000003,0.0,36734,363
萍乡,嘉兴,755.6276621000003,0.0,36426,378
萍乡,金华,590.2245165,0.0,27391,286
萍乡,丽水,603.1381909,0.0,30793,323
萍乡,宁波,793.4559732999999,0.0,36710,379
萍乡,衢州,512.9927543,0.0,23790,249
萍乡,绍兴,707.1862281,0.0,33376,340
萍乡,台州,752.6577793,0.0,35461,385
萍乡,温州,673.6232965,0.0,35671,372
萍乡,舟山,852.860756,0.0,39184,421
上饶,新余,303.64358230000005,0.0,13452,151
上饶,宜春,356.3502908000001,0.0,15696,176
上饶,鹰潭,93.29341604,0.0,5697,40
上饶,长春,1839.6943,0.0,94360,850
上饶,白城,1958.331274,0.0,107067,1033
上饶,白山,1685.9180420000002,0.0,101625,931
上饶,吉林市,1879.671841,0.0,97217,898
上饶,辽源,1734.470654,0.0,96492,880
上饶,四平,1736.9335620000006,0.0,94084,865
上饶,松原,1953.364912,0.0,101935,963
上饶,通化,1645.61948,0.0,99189,894
上饶,延边,1911.715037,0.0,114568,1100
上饶,沈阳,1566.735641,0.0,88371,778
上饶,鞍山,1482.451918,0.0,88416,776
上饶,本溪,1526.97412,0.0,90734,798
上饶,朝阳,1477.232182,0.0,84120,725
上饶,大连,1215.1790640000004,0.0,88638,789
上饶,丹东,1424.676473,0.0,94947,850
上饶,抚顺,1588.636936,0.0,89875,803
上饶,阜新,1546.3736689999994,0.0,85469,742
上饶,葫芦岛,1393.035665,0.0,78783,667
上饶,锦州,1440.348755,0.0,76308,626
上饶,辽阳,1503.320566,0.0,87627,773
上饶,盘锦,1460.753533,0.0,79201,668
上饶,铁岭,1630.176615,0.0,91057,812
上饶,营口,1414.256512,0.0,87244,749
上饶,呼和浩特,1491.821807,0.0,78931,885
上饶,阿拉善盟,1617.855624,0.0,88374,1032
上饶,包头,1545.5291109999994,0.0,88727,923
上饶,巴彦淖尔,1673.235757,0.0,90136,819
上饶,赤峰,1543.1148859999994,0.0,82680,740
上饶,鄂尔多斯,1460.322423,0.0,83791,923
上饶,呼伦贝尔,2314.342279,0.0,132459,1268
上饶,通辽,1732.59874,0.0,94485,851
上饶,乌海,1613.8767,0.0,91348,1069
上饶,乌兰察布,1466.504218,0.0,73347,843
上饶,锡林郭勒盟,1732.001022,0.0,82728,946
上饶,兴安盟,1994.626868,0.0,107800,885
上饶,银川,1559.509039,0.0,85979,1018
上饶,固原,1382.519667,0.0,76291,786
上饶,石嘴山,1588.105415,0.0,87263,1036
上饶,吴忠,1521.810662,0.0,84092,863
上饶,中卫,1558.431888,0.0,84089,850
上饶,西宁,1767.434384,0.0,96533,1047
上饶,果洛州,1808.917064,0.0,119790,1193
上饶,海东地区,1735.935113,0.0,94773,1038
上饶,海北州,1854.194043,0.0,101157,1047
上饶,海南州,1843.753923,0.0,103749,1047
上饶,海西州,2160.267395,0.0,117251,1047
上饶,黄南州,1695.687624,0.0,96752,1005
上饶,玉树州,2062.960617,0.0,132974,1231
上饶,济南,919.7566476,0.0,49031,522
上饶,滨州,996.0531237,0.0,51992,433
上饶,东营,1006.86316,0.0,51259,437
上饶,德州,1013.63877,0.0,48812,585
上饶,菏泽,793.2179022,0.0,38682,453
上饶,济宁,783.5528403,0.0,42999,439
上饶,莱芜,865.9971037999999,0.0,45937,360
上饶,聊城,909.2869268,0.0,43628,533
上饶,临沂,737.254903,0.0,41758,360
上饶,青岛,881.3854151,0.0,45961,418
上饶,日照,788.7765492000003,0.0,40782,347
上饶,泰安,864.3852808,0.0,46391,399
上饶,威海,1080.865409,0.0,55670,498
上饶,潍坊,926.0241593,0.0,47558,410
上饶,烟台,1057.841374,0.0,52893,468
上饶,枣庄,709.8003945,0.0,38695,389
上饶,淄博,929.2413173,0.0,49728,396
上饶,太原,1163.961328,0.0,61520,686
上饶,长治,974.3085844,0.0,52799,614
上饶,大同,1366.084402,0.0,69193,802
上饶,晋城,919.0842664,0.0,48580,585
上饶,晋中,1136.938033,0.0,61389,684
上饶,临汾,1042.656725,0.0,56105,667
上饶,吕梁,1192.420713,0.0,66785,732
上饶,朔州,1311.871424,0.0,71565,774
上饶,忻州,1214.211757,0.0,66303,723
上饶,阳泉,1124.24193,0.0,57079,652
上饶,运城,983.9855399,0.0,57317,583
上饶,西安,1072.475514,0.0,58420,623
上饶,安康,976.1052041000004,0.0,51407,644
上饶,宝鸡,1216.282698,0.0,64828,723
上饶,汉中,1162.680823,0.0,61460,779
上饶,商洛,972.6964236,0.0,53134,550
上饶,铜川,1112.849873,0.0,61166,654
上饶,渭南,1047.861007,0.0,58394,650
上饶,咸阳,1095.349325,0.0,60352,645
上饶,延安,1203.845683,0.0,71048,777
上饶,榆林,1332.051766,0.0,76880,853
上饶,成都,1366.228398,0.0,74288,917
上饶,阿坝州,1559.678547,0.0,122189,1138
上饶,巴中,1141.967038,0.0,62300,826
上饶,达州,1055.175724,0.0,58585,759
上饶,德阳,1341.720346,0.0,74975,968
上饶,甘孜州,1561.431394,0.0,83905,1138
上饶,广安,1119.137046,0.0,62313,820
上饶,广元,1245.213869,0.0,69172,875
上饶,乐山,1386.60353,0.0,77739,951
上饶,凉山州,1540.417442,0.0,91162,1257
上饶,泸州,1222.344122,0.0,69500,898
上饶,南充,1175.296094,0.0,65120,843
上饶,眉山,1381.37418,0.0,75203,1011
上饶,绵阳,1320.890193,0.0,73455,947
上饶,内江,1259.678565,0.0,72796,874
上饶,攀枝花,1614.741356,0.0,90882,1088
上饶,遂宁,1222.262696,0.0,67254,872
上饶,雅安,1461.003989,0.0,78064,1053
上饶,宜宾,1301.70674,0.0,73335,959
上饶,资阳,1305.688251,0.0,72243,936
上饶,自贡,1287.53814,0.0,73837,888
上饶,拉萨,2609.656804,0.0,205164,1138
上饶,阿里地区,3563.451538000001,0.0,272650,1138
上饶,昌都地区,2025.409564,0.0,146760,1138
上饶,林芝地区,2296.880158,0.0,188505,1138
上饶,那曲地区,2513.236622,0.0,180852,1197
上饶,日喀则地区,2827.648941,0.0,220486,1138
上饶,山南地区,2551.361527,0.0,210660,1138
上饶,乌鲁木齐,3196.203814,0.0,158291,1474
上饶,阿拉尔,3592.377033,0.0,191977,1644
上饶,阿克苏地区,3688.202338,0.0,188659,1661
上饶,阿勒泰地区,3350.045252,0.0,175233,1632
上饶,巴音郭楞,3229.897347,0.0,168631,1535
上饶,博尔塔拉州,3649.125739,0.0,180207,1664
上饶,昌吉州,3223.17865,0.0,160865,1484
上饶,哈密地区,2712.978198,0.0,133011,1301
上饶,和田地区,3660.35444,0.0,185291,979
上饶,喀什地区,4023.288171,0.0,205552,1787
上饶,克拉玛依,3466.293003,0.0,172785,1621
上饶,克孜勒苏州,4013.58476,0.0,203219,1778
上饶,石河子,3328.640357,0.0,165527,1531
上饶,塔城地区,3650.734548,0.0,183301,1710
上饶,图木舒克,3755.261925,0.0,196741,1708
上饶,吐鲁番地区,3037.974994,0.0,150104,1434
上饶,五家渠,3218.831114,0.0,164829,1478
上饶,伊犁州,3674.960242,0.0,187782,1738
上饶,昆明,1560.513433,0.0,78757,950
上饶,保山,1900.435032,0.0,100283,1197
上饶,楚雄州,1674.233114,0.0,85957,1019
上饶,大理州,1785.1736829999998,0.0,93570,1104
上饶,德宏州,1978.804348,0.0,106562,1289
上饶,迪庆州,1790.211698,0.0,108999,1208
上饶,红河州,1563.688604,0.0,80418,912
上饶,丽江,1754.869134,0.0,100239,1229
上饶,临沧,1853.541013,0.0,106911,1073
上饶,怒江州,1911.189636,0.0,106056,1175
上饶,普洱,1814.75758,0.0,95591,1167
上饶,曲靖,1442.419034,0.0,72989,876
上饶,昭通,1404.688901,0.0,71123,896
上饶,文山,1496.636609,0.0,77595,832
上饶,西双版纳,1867.922493,0.0,100734,1236
上饶,玉溪,1600.911103,0.0,81355,989
上饶,杭州,297.421781,0.0,16021,125
上饶,湖州,342.2172501,0.0,20212,159
上饶,嘉兴,374.3722313,0.0,19605,173
上饶,金华,180.491175,0.0,10277,81
上饶,丽水,193.2029354,0.0,13954,118
上饶,宁波,386.3753852,0.0,19858,174
上饶,衢州,105.66143,0.0,6934,44
上饶,绍兴,308.5180332,0.0,16267,135
上饶,台州,341.5403349,0.0,18985,180
